what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725003796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366725007453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725022859
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366725024125
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366725030906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725034062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366725035187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366725053718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366725055984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366725067500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725073046
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366725073421
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366725073562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725078171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725096437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366725098468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725100531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725104390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366725106515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366725108500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366725113312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366725114000
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366725120500
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366725122875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725127656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725195437
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366725202500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725211843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725215906
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366725215921
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366725217140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725221281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725224421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725225781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725229078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725233375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725295187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725303078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725455031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725456250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725484375
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366725484437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725486875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725815156
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366725816500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725819781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366725821265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725828062
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366725828187
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366725828265
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1366725833812
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366725836359
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366725836671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366725838875
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366725839531
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366725839953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366725841203
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1366725842062
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1366725842328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1366725842703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366725843250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366725844421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725848031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725848781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725849625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725853515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366725855828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366725856953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725857515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725862140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366725863906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366725865281
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366725897281
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1366725901500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725903234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725919953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725926125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725930312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725930328
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1366725930609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725945812
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1366725946218
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1366725946250
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366725949890
activated,perspective,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.Perspective",1366725965109
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1366725971156
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1366725971234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725980625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366725988312
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366725993625
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1366726003843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726009343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726025078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726025093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726028890
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1366726029015
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.DeviceView",1366726031625
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1366726039906
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1366726039906
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Terminate",1366726046890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726048843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726051578
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1366726055984
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1366726056015
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366726063093
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366726072015
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366726072390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366726076421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366726077140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366726078031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366726078687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366726080437
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366726081875
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366726082250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726084343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1366726085984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366726086734
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366726087609
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1366726087937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726091687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366726094687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726096312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366726097937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726098750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726101718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1366726104515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366726105562
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366726108015
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366726113796
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1366726122500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726138687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726247453
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366726249171
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366726275875
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366726276343
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366726288890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726303562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726348500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726350656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726356390
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1366726360203
activated,perspective,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.Perspective",1366726362406
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1366726362437
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1366726366062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726379937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726502812
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1366726505609
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1366726505625
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366726510671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726515687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726940390
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366726941796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726945640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726946546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726951859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726952968
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366726953140
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366726953281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366726955468
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366726957500
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1366726958125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726960031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366726961640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726962843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366726964375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726965500
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366726967765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726967812
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366726970718
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1366726971078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726972296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366726976562
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1366726978593
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1366726978906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726979687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726990281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366726992734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726993921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366726999609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366727001953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366727003437
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1366727007640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366727008062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727014921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727017812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727019796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727021078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727027437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727029531
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1366727031093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1366727035109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727037406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727038218
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1366727040953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1366727041671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727043343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727045218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366727046203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366727049218
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1366727052203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1366727052468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366727053609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366727070843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366727076796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366727084687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366727087609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366727089531
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1366727091500
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1366727091703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1366727091937
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1366727092187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366727097281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1366727103281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1366727106718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366727107828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366727111625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727114468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727115750
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366727116968
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1366727118687
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1366727118765
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.20110607-2117,"org.eclipse.m2e.refactoring",1366727118921
stopped,bundle,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor",1366727118953
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1366727118953
stopped,bundle,org.eclipse.m2e.jdt,1.0.0.20110607-2117,"org.eclipse.m2e.jdt",1366727119015
stopped,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1366727119031
stopped,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1366727119031
stopped,bundle,com.android.ide.eclipse.ndk,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ndk",1366727119031
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,21.1.0.v201302060044-569685,"overlay.com.android.ide.eclipse.adt.overlay",1366727119078
stopped,bundle,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.adt",1366727119078
stopped,bundle,org.eclipse.cdt,8.0.2.201202111925,"org.eclipse.cdt",1366727119156
stopped,bundle,org.eclipse.cdt.doc.user,5.1.1.201202111925,"org.eclipse.cdt.doc.user",1366727119218
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1366727119265
stopped,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1366727119328
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1366727119406
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1366727119406
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1366727119437
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1366727119437
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1366727119437
stopped,bundle,org.eclipse.help.base,3.6.0.v201106131736,"org.eclipse.help.base",1366727119484
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1366727119515
stopped,bundle,org.eclipse.m2e.core.ui,1.0.0.20110607-2117,"org.eclipse.m2e.core.ui",1366727119593
stopped,bundle,org.eclipse.m2e.core,1.0.0.20110607-2117,"org.eclipse.m2e.core",1366727119593
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1366727119640
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1366727119640
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1366727119687
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1366727119734
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1366727119750
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1366727119750
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1366727119750
